Fecha & Hora,PM10 (ug/m3),SO2  (ug/m3),Vel Viento  (m/s),Dir Viento (Grados),Temperatura (C°),Humedad (%)
25/07/2016 10:00:00 AM,ND,ND,ND,ND,ND,ND
25/07/2016 11:00:00 AM,ND,ND,ND,ND,ND,ND
25/07/2016 12:00:00 PM,ND,ND,ND,ND,ND,ND
25/07/2016 01:00:00 PM,ND,ND,ND,ND,ND,ND
25/07/2016 02:00:00 PM,ND,ND,ND,ND,ND,ND
25/07/2016 03:00:00 PM,ND,ND,ND,ND,ND,ND
25/07/2016 04:00:00 PM,ND,ND,ND,ND,ND,ND
25/07/2016 05:00:00 PM,ND,ND,ND,ND,ND,ND
25/07/2016 06:00:00 PM,ND,ND,ND,ND,ND,ND
25/07/2016 07:00:00 PM,ND,ND,ND,ND,ND,ND
25/07/2016 08:00:00 PM,ND,ND,ND,ND,ND,ND
25/07/2016 09:00:00 PM,ND,ND,ND,ND,ND,ND
25/07/2016 10:00:00 PM,ND,ND,ND,ND,ND,ND
25/07/2016 11:00:00 PM,ND,ND,ND,ND,ND,ND
26/07/2016 12:00:00 AM,ND,ND,ND,ND,ND,ND
26/07/2016 01:00:00 AM,ND,ND,ND,ND,ND,ND
26/07/2016 02:00:00 AM,ND,ND,ND,ND,ND,ND
26/07/2016 03:00:00 AM,ND,ND,ND,ND,ND,ND
26/07/2016 04:00:00 AM,ND,ND,ND,ND,ND,ND
26/07/2016 05:00:00 AM,ND,ND,ND,ND,ND,ND
26/07/2016 06:00:00 AM,ND,ND,ND,ND,ND,ND
26/07/2016 07:00:00 AM,ND,ND,ND,ND,ND,ND
26/07/2016 08:00:00 AM,ND,ND,ND,ND,ND,ND
26/07/2016 09:00:00 AM,ND,ND,ND,ND,ND,ND
26/07/2016 10:00:00 AM,ND,ND,ND,ND,ND,ND
26/07/2016 11:00:00 AM,ND,ND,ND,ND,ND,ND
26/07/2016 12:00:00 PM,ND,ND,ND,ND,ND,ND
26/07/2016 01:00:00 PM,ND,ND,ND,ND,ND,ND
26/07/2016 02:00:00 PM,ND,ND,ND,ND,ND,ND
26/07/2016 03:00:00 PM,ND,ND,ND,ND,ND,ND
26/07/2016 04:00:00 PM,ND,ND,ND,ND,ND,ND
26/07/2016 05:00:00 PM,ND,ND,ND,ND,ND,ND
26/07/2016 06:00:00 PM,ND,ND,ND,ND,ND,ND
26/07/2016 07:00:00 PM,ND,ND,ND,ND,ND,ND
26/07/2016 08:00:00 PM,ND,ND,ND,ND,ND,ND
26/07/2016 09:00:00 PM,ND,ND,ND,ND,ND,ND
26/07/2016 10:00:00 PM,ND,ND,ND,ND,ND,ND
26/07/2016 11:00:00 PM,ND,ND,ND,ND,ND,ND
27/07/2016 12:00:00 AM,ND,ND,ND,ND,ND,ND
27/07/2016 01:00:00 AM,ND,ND,ND,ND,ND,ND
27/07/2016 02:00:00 AM,ND,ND,ND,ND,ND,ND
27/07/2016 03:00:00 AM,ND,ND,ND,ND,ND,ND
27/07/2016 04:00:00 AM,ND,ND,ND,ND,ND,ND
27/07/2016 05:00:00 AM,ND,ND,ND,ND,ND,ND
27/07/2016 06:00:00 AM,ND,ND,ND,ND,ND,ND
27/07/2016 07:00:00 AM,ND,ND,ND,ND,ND,ND
27/07/2016 08:00:00 AM,ND,ND,ND,ND,ND,ND
27/07/2016 09:00:00 AM,ND,ND,ND,ND,ND,ND
27/07/2016 10:00:00 AM,ND,ND,ND,ND,ND,ND
27/07/2016 11:00:00 AM,ND,ND,ND,ND,ND,ND
27/07/2016 12:00:00 PM,ND,ND,ND,ND,ND,ND
27/07/2016 01:00:00 PM,ND,ND,ND,ND,ND,ND
27/07/2016 02:00:00 PM,ND,ND,ND,ND,ND,ND
27/07/2016 03:00:00 PM,ND,ND,ND,ND,ND,ND
27/07/2016 04:00:00 PM,ND,ND,ND,ND,ND,ND
27/07/2016 05:00:00 PM,ND,ND,ND,ND,ND,ND
27/07/2016 06:00:00 PM,ND,ND,ND,ND,ND,ND
27/07/2016 07:00:00 PM,ND,ND,ND,ND,ND,ND
27/07/2016 08:00:00 PM,ND,ND,ND,ND,ND,ND
27/07/2016 09:00:00 PM,ND,ND,ND,ND,ND,ND
27/07/2016 10:00:00 PM,ND,ND,ND,ND,ND,ND
27/07/2016 11:00:00 PM,ND,ND,ND,ND,ND,ND
28/07/2016 12:00:00 AM,ND,ND,ND,ND,ND,ND
28/07/2016 01:00:00 AM,ND,ND,ND,ND,ND,ND
28/07/2016 02:00:00 AM,ND,ND,ND,ND,ND,ND
28/07/2016 03:00:00 AM,ND,ND,ND,ND,ND,ND
28/07/2016 04:00:00 AM,ND,ND,ND,ND,ND,ND
28/07/2016 05:00:00 AM,ND,ND,ND,ND,ND,ND
28/07/2016 06:00:00 AM,ND,ND,ND,ND,ND,ND
28/07/2016 07:00:00 AM,ND,ND,ND,ND,ND,ND
28/07/2016 08:00:00 AM,ND,ND,ND,ND,ND,ND
28/07/2016 09:00:00 AM,ND,ND,ND,ND,ND,ND
28/07/2016 10:00:00 AM,ND,ND,ND,ND,ND,ND
28/07/2016 11:00:00 AM,ND,ND,ND,ND,ND,ND
28/07/2016 12:00:00 PM,ND,ND,ND,ND,ND,ND
28/07/2016 01:00:00 PM,ND,ND,ND,ND,ND,ND
28/07/2016 02:00:00 PM,ND,ND,ND,ND,ND,ND
28/07/2016 03:00:00 PM,ND,ND,ND,ND,ND,ND
28/07/2016 04:00:00 PM,ND,ND,ND,ND,ND,ND
28/07/2016 05:00:00 PM,ND,ND,ND,ND,ND,ND
28/07/2016 06:00:00 PM,ND,ND,ND,ND,ND,ND
28/07/2016 07:00:00 PM,ND,ND,ND,ND,ND,ND
28/07/2016 08:00:00 PM,ND,ND,ND,ND,ND,ND
28/07/2016 09:00:00 PM,ND,ND,ND,ND,ND,ND
28/07/2016 10:00:00 PM,ND,ND,ND,ND,ND,ND
28/07/2016 11:00:00 PM,ND,ND,ND,ND,ND,ND
29/07/2016 12:00:00 AM,ND,ND,ND,ND,ND,ND
29/07/2016 01:00:00 AM,ND,ND,ND,ND,ND,ND
29/07/2016 02:00:00 AM,ND,ND,ND,ND,ND,ND
29/07/2016 03:00:00 AM,ND,ND,ND,ND,ND,ND
29/07/2016 04:00:00 AM,ND,ND,ND,ND,ND,ND
29/07/2016 05:00:00 AM,ND,ND,ND,ND,ND,ND
29/07/2016 06:00:00 AM,ND,ND,ND,ND,ND,ND
29/07/2016 07:00:00 AM,ND,ND,ND,ND,ND,ND
29/07/2016 08:00:00 AM,ND,ND,ND,ND,ND,ND
29/07/2016 09:00:00 AM,ND,ND,ND,ND,ND,ND
29/07/2016 10:00:00 AM,ND,ND,ND,ND,ND,ND
29/07/2016 11:00:00 AM,ND,ND,ND,ND,ND,ND
29/07/2016 12:00:00 PM,ND,ND,ND,ND,ND,ND
29/07/2016 01:00:00 PM,ND,ND,ND,ND,ND,ND
29/07/2016 02:00:00 PM,ND,ND,ND,ND,ND,ND
29/07/2016 03:00:00 PM,ND,ND,ND,ND,ND,ND
29/07/2016 04:00:00 PM,ND,ND,ND,ND,ND,ND
29/07/2016 05:00:00 PM,ND,ND,ND,ND,ND,ND
29/07/2016 06:00:00 PM,ND,ND,ND,ND,ND,ND
29/07/2016 07:00:00 PM,ND,ND,ND,ND,ND,ND
29/07/2016 08:00:00 PM,ND,ND,ND,ND,ND,ND
29/07/2016 09:00:00 PM,ND,ND,ND,ND,ND,ND
29/07/2016 10:00:00 PM,ND,ND,ND,ND,ND,ND
29/07/2016 11:00:00 PM,ND,ND,ND,ND,ND,ND
30/07/2016 12:00:00 AM,ND,ND,ND,ND,ND,ND
30/07/2016 01:00:00 AM,ND,ND,ND,ND,ND,ND
30/07/2016 02:00:00 AM,ND,ND,ND,ND,ND,ND
30/07/2016 03:00:00 AM,ND,ND,ND,ND,ND,ND
30/07/2016 04:00:00 AM,ND,ND,ND,ND,ND,ND
30/07/2016 05:00:00 AM,ND,ND,ND,ND,ND,ND
30/07/2016 06:00:00 AM,ND,ND,ND,ND,ND,ND
30/07/2016 07:00:00 AM,ND,ND,ND,ND,ND,ND
30/07/2016 08:00:00 AM,ND,ND,ND,ND,ND,ND
30/07/2016 09:00:00 AM,ND,ND,ND,ND,ND,ND
30/07/2016 10:00:00 AM,ND,ND,ND,ND,ND,ND
30/07/2016 11:00:00 AM,ND,ND,ND,ND,ND,ND
30/07/2016 12:00:00 PM,ND,ND,ND,ND,ND,ND
30/07/2016 01:00:00 PM,ND,ND,ND,ND,ND,ND
30/07/2016 02:00:00 PM,ND,ND,ND,ND,ND,ND
30/07/2016 03:00:00 PM,ND,ND,ND,ND,ND,ND
30/07/2016 04:00:00 PM,ND,ND,ND,ND,ND,ND
30/07/2016 05:00:00 PM,ND,ND,ND,ND,ND,ND
30/07/2016 06:00:00 PM,ND,ND,ND,ND,ND,ND
30/07/2016 07:00:00 PM,ND,ND,ND,ND,ND,ND
30/07/2016 08:00:00 PM,ND,ND,ND,ND,ND,ND
30/07/2016 09:00:00 PM,ND,ND,ND,ND,ND,ND
30/07/2016 10:00:00 PM,ND,ND,ND,ND,ND,ND
30/07/2016 11:00:00 PM,ND,ND,ND,ND,ND,ND
31/07/2016 12:00:00 AM,ND,ND,ND,ND,ND,ND
31/07/2016 01:00:00 AM,ND,ND,ND,ND,ND,ND
31/07/2016 02:00:00 AM,ND,ND,ND,ND,ND,ND
31/07/2016 03:00:00 AM,ND,ND,ND,ND,ND,ND
31/07/2016 04:00:00 AM,ND,ND,ND,ND,ND,ND
31/07/2016 05:00:00 AM,ND,ND,ND,ND,ND,ND
31/07/2016 06:00:00 AM,ND,ND,ND,ND,ND,ND
31/07/2016 07:00:00 AM,ND,ND,ND,ND,ND,ND
31/07/2016 08:00:00 AM,ND,ND,ND,ND,ND,ND
31/07/2016 09:00:00 AM,ND,ND,ND,ND,ND,ND
31/07/2016 10:00:00 AM,ND,ND,ND,ND,ND,ND
31/07/2016 11:00:00 AM,ND,ND,ND,ND,ND,ND
31/07/2016 12:00:00 PM,ND,ND,ND,ND,ND,ND
31/07/2016 01:00:00 PM,ND,ND,ND,ND,ND,ND
31/07/2016 02:00:00 PM,ND,ND,ND,ND,ND,ND
31/07/2016 03:00:00 PM,ND,ND,ND,ND,ND,ND
31/07/2016 04:00:00 PM,ND,ND,ND,ND,ND,ND
31/07/2016 05:00:00 PM,ND,ND,ND,ND,ND,ND
31/07/2016 06:00:00 PM,ND,ND,ND,ND,ND,ND
31/07/2016 07:00:00 PM,ND,ND,ND,ND,ND,ND
31/07/2016 08:00:00 PM,ND,ND,ND,ND,ND,ND
31/07/2016 09:00:00 PM,ND,ND,ND,ND,ND,ND
31/07/2016 10:00:00 PM,ND,ND,ND,ND,ND,ND
31/07/2016 11:00:00 PM,ND,ND,ND,ND,ND,ND
01/08/2016 12:00:00 AM,ND,ND,ND,ND,ND,ND
01/08/2016 01:00:00 AM,ND,ND,ND,ND,ND,ND
01/08/2016 02:00:00 AM,ND,ND,ND,ND,ND,ND
01/08/2016 03:00:00 AM,ND,ND,ND,ND,ND,ND
01/08/2016 04:00:00 AM,ND,ND,ND,ND,ND,ND
01/08/2016 05:00:00 AM,ND,ND,ND,ND,ND,ND
01/08/2016 06:00:00 AM,ND,ND,ND,ND,ND,ND
01/08/2016 07:00:00 AM,ND,ND,ND,ND,ND,ND
01/08/2016 08:00:00 AM,ND,ND,ND,ND,ND,ND
01/08/2016 09:00:00 AM,ND,ND,ND,ND,ND,ND
01/08/2016 10:00:00 AM,ND,ND,ND,ND,ND,ND
01/08/2016 11:00:00 AM,ND,ND,ND,ND,ND,ND
01/08/2016 12:00:00 PM,ND,ND,ND,ND,ND,ND
01/08/2016 01:00:00 PM,ND,ND,ND,ND,ND,ND
01/08/2016 02:00:00 PM,ND,ND,ND,ND,ND,ND
01/08/2016 03:00:00 PM,ND,ND,ND,ND,ND,ND
01/08/2016 04:00:00 PM,ND,ND,ND,ND,ND,ND
01/08/2016 05:00:00 PM,ND,ND,ND,ND,ND,ND
01/08/2016 06:00:00 PM,ND,ND,ND,ND,ND,ND
01/08/2016 07:00:00 PM,ND,ND,ND,ND,ND,ND
01/08/2016 08:00:00 PM,ND,ND,ND,ND,ND,ND
01/08/2016 09:00:00 PM,ND,ND,ND,ND,ND,ND
01/08/2016 10:00:00 PM,ND,ND,ND,ND,ND,ND
01/08/2016 11:00:00 PM,ND,ND,ND,ND,ND,ND
02/08/2016 12:00:00 AM,ND,ND,ND,ND,ND,ND
02/08/2016 01:00:00 AM,ND,ND,ND,ND,ND,ND
02/08/2016 02:00:00 AM,ND,ND,ND,ND,ND,ND
02/08/2016 03:00:00 AM,ND,ND,ND,ND,ND,ND
02/08/2016 04:00:00 AM,ND,ND,ND,ND,ND,ND
02/08/2016 05:00:00 AM,ND,ND,ND,ND,ND,ND
02/08/2016 06:00:00 AM,ND,ND,ND,ND,ND,ND
02/08/2016 07:00:00 AM,ND,ND,ND,ND,ND,ND
02/08/2016 08:00:00 AM,ND,ND,ND,ND,ND,ND
02/08/2016 09:00:00 AM,ND,ND,ND,ND,ND,ND
02/08/2016 10:00:00 AM,ND,ND,ND,ND,ND,ND
02/08/2016 11:00:00 AM,ND,ND,ND,ND,ND,ND
02/08/2016 12:00:00 PM,ND,ND,ND,ND,ND,ND
02/08/2016 01:00:00 PM,ND,ND,ND,ND,ND,ND
02/08/2016 02:00:00 PM,ND,ND,ND,ND,ND,ND
02/08/2016 03:00:00 PM,ND,ND,ND,ND,ND,ND
02/08/2016 04:00:00 PM,ND,ND,ND,ND,ND,ND
02/08/2016 05:00:00 PM,ND,ND,ND,ND,ND,ND
02/08/2016 06:00:00 PM,ND,ND,ND,ND,ND,ND
02/08/2016 07:00:00 PM,ND,ND,ND,ND,ND,ND
02/08/2016 08:00:00 PM,ND,ND,ND,ND,ND,ND
02/08/2016 09:00:00 PM,ND,ND,ND,ND,ND,ND
02/08/2016 10:00:00 PM,ND,ND,ND,ND,ND,ND
02/08/2016 11:00:00 PM,ND,ND,ND,ND,ND,ND
03/08/2016 12:00:00 AM,ND,ND,ND,ND,ND,ND
03/08/2016 01:00:00 AM,ND,ND,ND,ND,ND,ND
03/08/2016 02:00:00 AM,ND,ND,ND,ND,ND,ND
03/08/2016 03:00:00 AM,ND,ND,ND,ND,ND,ND
03/08/2016 04:00:00 AM,ND,ND,ND,ND,ND,ND
03/08/2016 05:00:00 AM,ND,ND,ND,ND,ND,ND
03/08/2016 06:00:00 AM,ND,ND,ND,ND,ND,ND
03/08/2016 07:00:00 AM,ND,ND,ND,ND,ND,ND
03/08/2016 08:00:00 AM,ND,ND,ND,ND,ND,ND
03/08/2016 09:00:00 AM,ND,ND,ND,ND,ND,ND
03/08/2016 10:00:00 AM,ND,ND,ND,ND,ND,ND
03/08/2016 11:00:00 AM,ND,ND,ND,ND,ND,ND
03/08/2016 12:00:00 PM,ND,ND,ND,ND,ND,ND
03/08/2016 01:00:00 PM,ND,ND,ND,ND,ND,ND
03/08/2016 02:00:00 PM,ND,ND,ND,ND,ND,ND
03/08/2016 03:00:00 PM,ND,ND,ND,ND,ND,ND
03/08/2016 04:00:00 PM,ND,ND,ND,ND,ND,ND
03/08/2016 05:00:00 PM,ND,ND,ND,ND,ND,ND
03/08/2016 06:00:00 PM,ND,ND,ND,ND,ND,ND
03/08/2016 07:00:00 PM,ND,ND,ND,ND,ND,ND
03/08/2016 08:00:00 PM,ND,ND,ND,ND,ND,ND
03/08/2016 09:00:00 PM,ND,ND,ND,ND,ND,ND
03/08/2016 10:00:00 PM,ND,ND,ND,ND,ND,ND
03/08/2016 11:00:00 PM,ND,ND,ND,ND,ND,ND
04/08/2016 12:00:00 AM,ND,ND,ND,ND,ND,ND
04/08/2016 01:00:00 AM,ND,ND,ND,ND,ND,ND
04/08/2016 02:00:00 AM,ND,ND,ND,ND,ND,ND
04/08/2016 03:00:00 AM,ND,ND,ND,ND,ND,ND
04/08/2016 04:00:00 AM,ND,ND,ND,ND,ND,ND
04/08/2016 05:00:00 AM,ND,ND,ND,ND,ND,ND
04/08/2016 06:00:00 AM,ND,ND,ND,ND,ND,ND
04/08/2016 07:00:00 AM,ND,ND,ND,ND,ND,ND
04/08/2016 08:00:00 AM,ND,ND,ND,ND,ND,ND
04/08/2016 09:00:00 AM,ND,ND,ND,ND,ND,ND
04/08/2016 10:00:00 AM,ND,ND,ND,ND,ND,ND
04/08/2016 11:00:00 AM,ND,ND,ND,ND,ND,ND
04/08/2016 12:00:00 PM,ND,ND,ND,ND,ND,ND
04/08/2016 01:00:00 PM,ND,ND,ND,ND,ND,ND
04/08/2016 02:00:00 PM,ND,ND,ND,ND,ND,ND
04/08/2016 03:00:00 PM,ND,ND,ND,ND,ND,ND
04/08/2016 04:00:00 PM,ND,ND,ND,ND,ND,ND
04/08/2016 05:00:00 PM,ND,ND,ND,ND,ND,ND
04/08/2016 06:00:00 PM,ND,ND,ND,ND,ND,ND
04/08/2016 07:00:00 PM,ND,ND,ND,ND,ND,ND
04/08/2016 08:00:00 PM,ND,ND,ND,ND,ND,ND
04/08/2016 09:00:00 PM,ND,ND,ND,ND,ND,ND
04/08/2016 10:00:00 PM,ND,ND,ND,ND,ND,ND
04/08/2016 11:00:00 PM,ND,ND,ND,ND,ND,ND
05/08/2016 12:00:00 AM,ND,ND,ND,ND,ND,ND
05/08/2016 01:00:00 AM,ND,ND,ND,ND,ND,ND
05/08/2016 02:00:00 AM,ND,ND,ND,ND,ND,ND
05/08/2016 03:00:00 AM,ND,ND,ND,ND,ND,ND
05/08/2016 04:00:00 AM,ND,ND,ND,ND,ND,ND
05/08/2016 05:00:00 AM,ND,ND,ND,ND,ND,ND
05/08/2016 06:00:00 AM,ND,ND,ND,ND,ND,ND
05/08/2016 07:00:00 AM,ND,ND,ND,ND,ND,ND
05/08/2016 08:00:00 AM,ND,ND,ND,ND,ND,ND
05/08/2016 09:00:00 AM,ND,ND,ND,ND,ND,ND
05/08/2016 10:00:00 AM,ND,ND,ND,ND,ND,ND
05/08/2016 11:00:00 AM,ND,ND,ND,ND,ND,ND
05/08/2016 12:00:00 PM,ND,ND,ND,ND,ND,ND
05/08/2016 01:00:00 PM,ND,ND,ND,ND,ND,ND
05/08/2016 02:00:00 PM,ND,ND,ND,ND,ND,ND
05/08/2016 03:00:00 PM,ND,ND,ND,ND,ND,ND
05/08/2016 04:00:00 PM,ND,ND,ND,ND,ND,ND
05/08/2016 05:00:00 PM,ND,ND,ND,ND,ND,ND
05/08/2016 06:00:00 PM,ND,ND,ND,ND,ND,ND
05/08/2016 07:00:00 PM,ND,ND,ND,ND,ND,ND
05/08/2016 08:00:00 PM,ND,ND,ND,ND,ND,ND
05/08/2016 09:00:00 PM,ND,ND,ND,ND,ND,ND
05/08/2016 10:00:00 PM,ND,ND,ND,ND,ND,ND
05/08/2016 11:00:00 PM,ND,ND,ND,ND,ND,ND
06/08/2016 12:00:00 AM,ND,ND,ND,ND,ND,ND
06/08/2016 01:00:00 AM,ND,ND,ND,ND,ND,ND
06/08/2016 02:00:00 AM,ND,ND,ND,ND,ND,ND
06/08/2016 03:00:00 AM,ND,ND,ND,ND,ND,ND
06/08/2016 04:00:00 AM,ND,ND,ND,ND,ND,ND
06/08/2016 05:00:00 AM,ND,ND,ND,ND,ND,ND
06/08/2016 06:00:00 AM,ND,ND,ND,ND,ND,ND
06/08/2016 07:00:00 AM,ND,ND,ND,ND,ND,ND
06/08/2016 08:00:00 AM,ND,ND,ND,ND,ND,ND
06/08/2016 09:00:00 AM,ND,ND,ND,ND,ND,ND
06/08/2016 10:00:00 AM,ND,ND,ND,ND,ND,ND
06/08/2016 11:00:00 AM,ND,ND,ND,ND,ND,ND
06/08/2016 12:00:00 PM,ND,ND,ND,ND,ND,ND
06/08/2016 01:00:00 PM,ND,ND,ND,ND,ND,ND
06/08/2016 02:00:00 PM,ND,ND,ND,ND,ND,ND
06/08/2016 03:00:00 PM,ND,ND,ND,ND,ND,ND
06/08/2016 04:00:00 PM,ND,ND,ND,ND,ND,ND
06/08/2016 05:00:00 PM,ND,ND,ND,ND,ND,ND
06/08/2016 06:00:00 PM,ND,ND,ND,ND,ND,ND
06/08/2016 07:00:00 PM,ND,ND,ND,ND,ND,ND
06/08/2016 08:00:00 PM,ND,ND,ND,ND,ND,ND
06/08/2016 09:00:00 PM,ND,ND,ND,ND,ND,ND
06/08/2016 10:00:00 PM,ND,ND,ND,ND,ND,ND
06/08/2016 11:00:00 PM,ND,ND,ND,ND,ND,ND
07/08/2016 12:00:00 AM,ND,ND,ND,ND,ND,ND
07/08/2016 01:00:00 AM,ND,ND,ND,ND,ND,ND
07/08/2016 02:00:00 AM,ND,ND,ND,ND,ND,ND
07/08/2016 03:00:00 AM,ND,ND,ND,ND,ND,ND
07/08/2016 04:00:00 AM,ND,ND,ND,ND,ND,ND
07/08/2016 05:00:00 AM,ND,ND,ND,ND,ND,ND
07/08/2016 06:00:00 AM,ND,ND,ND,ND,ND,ND
07/08/2016 07:00:00 AM,ND,ND,ND,ND,ND,ND
07/08/2016 08:00:00 AM,ND,ND,ND,ND,ND,ND
07/08/2016 09:00:00 AM,ND,ND,ND,ND,ND,ND
07/08/2016 10:00:00 AM,ND,ND,ND,ND,ND,ND
07/08/2016 11:00:00 AM,ND,ND,ND,ND,ND,ND
07/08/2016 12:00:00 PM,ND,ND,ND,ND,ND,ND
07/08/2016 01:00:00 PM,ND,ND,ND,ND,ND,ND
07/08/2016 02:00:00 PM,ND,ND,ND,ND,ND,ND
07/08/2016 03:00:00 PM,ND,ND,ND,ND,ND,ND
07/08/2016 04:00:00 PM,ND,ND,ND,ND,ND,ND
07/08/2016 05:00:00 PM,ND,ND,ND,ND,ND,ND
07/08/2016 06:00:00 PM,ND,ND,ND,ND,ND,ND
07/08/2016 07:00:00 PM,ND,ND,ND,ND,ND,ND
07/08/2016 08:00:00 PM,ND,ND,ND,ND,ND,ND
07/08/2016 09:00:00 PM,ND,ND,ND,ND,ND,ND
07/08/2016 10:00:00 PM,ND,ND,ND,ND,ND,ND
07/08/2016 11:00:00 PM,ND,ND,ND,ND,ND,ND
08/08/2016 12:00:00 AM,ND,ND,ND,ND,ND,ND
08/08/2016 01:00:00 AM,ND,ND,ND,ND,ND,ND
08/08/2016 02:00:00 AM,ND,ND,ND,ND,ND,ND
08/08/2016 03:00:00 AM,ND,ND,ND,ND,ND,ND
08/08/2016 04:00:00 AM,ND,ND,ND,ND,ND,ND
08/08/2016 05:00:00 AM,ND,ND,ND,ND,ND,ND
08/08/2016 06:00:00 AM,ND,ND,ND,ND,ND,ND
08/08/2016 07:00:00 AM,ND,ND,ND,ND,ND,ND
08/08/2016 08:00:00 AM,ND,ND,ND,ND,ND,ND
08/08/2016 09:00:00 AM,ND,ND,ND,ND,ND,ND
08/08/2016 10:00:00 AM,ND,ND,ND,ND,ND,ND
08/08/2016 11:00:00 AM,ND,ND,ND,ND,ND,ND
08/08/2016 12:00:00 PM,ND,ND,ND,ND,ND,ND
08/08/2016 01:00:00 PM,ND,ND,ND,ND,ND,ND
08/08/2016 02:00:00 PM,ND,ND,ND,ND,ND,ND
08/08/2016 03:00:00 PM,ND,ND,ND,ND,ND,ND
08/08/2016 04:00:00 PM,ND,ND,ND,ND,ND,ND
08/08/2016 05:00:00 PM,ND,ND,ND,ND,ND,ND
08/08/2016 06:00:00 PM,ND,ND,ND,ND,ND,ND
08/08/2016 07:00:00 PM,ND,ND,ND,ND,ND,ND
08/08/2016 08:00:00 PM,ND,ND,ND,ND,ND,ND
08/08/2016 09:00:00 PM,ND,ND,ND,ND,ND,ND
08/08/2016 10:00:00 PM,ND,ND,ND,ND,ND,ND
08/08/2016 11:00:00 PM,ND,ND,ND,ND,ND,ND
09/08/2016 12:00:00 AM,ND,ND,ND,ND,ND,ND
09/08/2016 01:00:00 AM,ND,ND,ND,ND,ND,ND
09/08/2016 02:00:00 AM,ND,ND,ND,ND,ND,ND
09/08/2016 03:00:00 AM,ND,ND,ND,ND,ND,ND
09/08/2016 04:00:00 AM,ND,ND,ND,ND,ND,ND
09/08/2016 05:00:00 AM,ND,ND,ND,ND,ND,ND
09/08/2016 06:00:00 AM,ND,ND,ND,ND,ND,ND
09/08/2016 07:00:00 AM,ND,ND,ND,ND,ND,ND
09/08/2016 08:00:00 AM,ND,ND,ND,ND,ND,ND
09/08/2016 09:00:00 AM,ND,ND,ND,ND,ND,ND
09/08/2016 10:00:00 AM,ND,ND,ND,ND,ND,ND
09/08/2016 11:00:00 AM,ND,ND,ND,ND,ND,ND
09/08/2016 12:00:00 PM,ND,ND,ND,ND,ND,ND
09/08/2016 01:00:00 PM,ND,ND,ND,ND,ND,ND
09/08/2016 02:00:00 PM,ND,ND,ND,ND,ND,ND
09/08/2016 03:00:00 PM,ND,ND,ND,ND,ND,ND
09/08/2016 04:00:00 PM,ND,ND,ND,ND,ND,ND
09/08/2016 05:00:00 PM,ND,ND,ND,ND,ND,ND
09/08/2016 06:00:00 PM,ND,ND,ND,ND,ND,ND
09/08/2016 07:00:00 PM,ND,ND,ND,ND,ND,ND
09/08/2016 08:00:00 PM,ND,ND,ND,ND,ND,ND
09/08/2016 09:00:00 PM,ND,ND,ND,ND,ND,ND
09/08/2016 10:00:00 PM,ND,ND,ND,ND,ND,ND
09/08/2016 11:00:00 PM,ND,ND,ND,ND,ND,ND
10/08/2016 12:00:00 AM,ND,ND,ND,ND,ND,ND
10/08/2016 01:00:00 AM,ND,ND,ND,ND,ND,ND
10/08/2016 02:00:00 AM,ND,ND,ND,ND,ND,ND
10/08/2016 03:00:00 AM,ND,ND,ND,ND,ND,ND
10/08/2016 04:00:00 AM,ND,ND,ND,ND,ND,ND
10/08/2016 05:00:00 AM,ND,ND,ND,ND,ND,ND
10/08/2016 06:00:00 AM,ND,ND,ND,ND,ND,ND
10/08/2016 07:00:00 AM,ND,ND,ND,ND,ND,ND
10/08/2016 08:00:00 AM,ND,ND,ND,ND,ND,ND
10/08/2016 09:00:00 AM,ND,ND,ND,ND,ND,ND
10/08/2016 10:00:00 AM,ND,9.01,ND,ND,ND,ND
10/08/2016 11:00:00 AM,ND,6.37,ND,ND,ND,ND
10/08/2016 12:00:00 PM,ND,6.21,ND,ND,ND,ND
10/08/2016 01:00:00 PM,ND,6.13,ND,ND,ND,ND
10/08/2016 02:00:00 PM,28.8,5.29,ND,ND,ND,ND
10/08/2016 03:00:00 PM,40.6,6.31,ND,ND,ND,ND
10/08/2016 04:00:00 PM,25.4,2.65,ND,ND,ND,ND
10/08/2016 05:00:00 PM,17.2,2.57,ND,ND,ND,ND
10/08/2016 06:00:00 PM,21.3,2.73,ND,ND,ND,ND
10/08/2016 07:00:00 PM,19.9,2.57,ND,ND,ND,ND
10/08/2016 08:00:00 PM,18.1,2.52,ND,ND,ND,ND
10/08/2016 09:00:00 PM,18.7,2.52,ND,ND,ND,ND
10/08/2016 10:00:00 PM,37.4,3.14,ND,ND,ND,ND
10/08/2016 11:00:00 PM,43.7,3.30,ND,ND,ND,ND
11/08/2016 12:00:00 AM,40.8,3.33,ND,ND,ND,ND
11/08/2016 01:00:00 AM,36.6,2.88,ND,ND,ND,ND
11/08/2016 02:00:00 AM,28.9,2.54,ND,ND,ND,ND
11/08/2016 03:00:00 AM,25.8,2.41,ND,ND,ND,ND
11/08/2016 04:00:00 AM,34.9,2.41,ND,ND,ND,ND
11/08/2016 05:00:00 AM,30.4,2.46,ND,ND,ND,ND
11/08/2016 06:00:00 AM,48.2,2.57,ND,ND,ND,ND
11/08/2016 07:00:00 AM,48.2,2.62,ND,ND,ND,ND
11/08/2016 08:00:00 AM,59.2,3.12,ND,ND,ND,ND
11/08/2016 09:00:00 AM,56.3,5.24,ND,ND,ND,ND
